dep,codgeo,libgeo,population
01,01143,Divonne-les-Bains,10137.0
16,16133,Étriac,198.0
83,83145,Varages,1164.0
45,45252,Pithiviers,9094.0
34,34004,Agel,248.0
62,62411,Haravesnes,53.0
06,06140,Le Tignet,3105.0
67,67326,Niederhausbergen,1673.0
88,88308,Mont-lès-Neufchâteau,291.0
80,80628,Le Plessier-Rozainvillers,778.0
81,81169,Missècle,99.0
08,08232,Illy,415.0
47,47026,Beauziac,232.0
49,49235,Parnay,393.0
19,19194,Saint-Clément,1363.0
53,53125,Landivy,1118.0
63,63195,Lezoux,6357.0
01,01153,Échenevex,2127.0
81,81278,Sauveterre,178.0
973,973308,Saint-Georges,4505.0
2A,2A262,Rosazia,51.0
68,68234,Niederentzen,756.0
21,21542,Saint-Bernard,457.0
65,65120,Calavanté,335.0
73,73200,Planaise,557.0
25,25106,Cademène,67.0
68,68085,Eteimbes,389.0
80,80014,Aizecourt-le-Bas,61.0
61,61491,Tourouvre,3023.0
01,01369,Saint-Just,954.0
89,89062,Carisey,364.0
16,16028,Barbezieux-Saint-Hilaire,4732.0
62,62594,Mory,305.0
95,95218,Éragny,18468.0
61,61099,La Chapelle-Souëf,243.0
35,35197,Mouazé,1745.0
17,17042,Bercloux,445.0
14,14556,Saint-André-sur-Orne,1790.0
59,59036,Avesnes-sur-Helpe,4118.0
33,33294,Morizès,537.0
21,21286,Frénois,87.0
91,91556,Saint-Hilaire,405.0
69,69382,Lyon 2e  Arrondissement,30485.0
88,88050,Belmont-sur-Buttant,302.0
81,81106,Grazac,634.0
77,77002,Amillis,811.0
25,25367,Mandeure,4731.0
11,11302,Puilaurens,268.0
34,34104,Fos,128.0
81,81083,Durfort,248.0
68,68322,Steinbach,1343.0
89,89416,Thury,434.0
32,32331,Preignan,1222.0
61,61360,Saint-Agnan-sur-Sarthe,88.0
62,62839,Vaulx-Vraucourt,1072.0
59,59569,Sin-le-Noble,15603.0
64,64376,Meillon,943.0
76,76610,Sainte-Marie-des-Champs,1579.0
03,03170,Meillers,126.0
61,61493,La Trinité-des-Laitiers,60.0
89,89038,Bernouil,114.0
21,21613,Soussey-sur-Brionne,161.0
28,28352,Saint-Martin-de-Nigelles,1575.0
73,73323,Villaroger,363.0
12,12175,Ols-et-Rinhodes,179.0
17,17284,Pont-l'Abbé-d'Arnoult,1792.0
62,62323,Fampoux,1219.0
46,46028,Bétaille,1067.0
02,02565,OEuilly,294.0
47,47305,Tayrac,378.0
08,08370,Rouvroy-sur-Audry,566.0
17,17271,Paillé,326.0
47,47212,Poussignac,293.0
22,22198,Pleumeur-Bodou,3809.0
07,07219,Saint-Bauzile,321.0
40,40154,Lévignacq,328.0
43,43013,Vissac-Auteyrac,302.0
37,37224,Saint-Laurent-en-Gâtines,896.0
29,29255,Saint-Méen,940.0
05,05095,Le Noyer,306.0
60,60257,Fresne-Léguillon,440.0
89,89376,Sarry,132.0
10,10018,Auxon,982.0
64,64220,Estos,492.0
40,40278,Saint-Paul-en-Born,980.0
02,02195,Ciry-Salsogne,896.0
53,53087,La Cropte,217.0
37,37119,L' Île-Bouchard,1573.0
16,16052,Bors (Canton de Montmoreau-Saint-Cybard),231.0
34,34276,Saint-Mathieu-de-Tréviers,4896.0
37,37142,Maillé,561.0
89,89165,Flacy,117.0
17,17033,La Barde,494.0
86,86090,Curçay-sur-Dive,217.0
62,62850,Vieil-Hesdin,342.0
30,30231,Saint-André-de-Valborgne,354.0
46,46114,Frayssinet-le-Gélat,370.0
15,15256,Vèze,60.0
64,64406,Morlanne,612.0
61,61295,La Motte-Fouquet,161.0
16,16003,Agris,860.0
10,10381,Torvilliers,1042.0
47,47067,Clermont-Soubiran,398.0
88,88011,Arches,1621.0
44,44189,Sainte-Reine-de-Bretagne,2414.0
23,23128,Mazeirat,125.0
50,50347,Montjoie-Saint-Martin,245.0
03,03290,Trévol,1636.0
26,26088,Chatuzange-le-Goubet,6227.0
50,50024,Auxais,170.0
51,51013,Aougny,100.0
64,64034,Arbérats-Sillègue,322.0
89,89144,Domats,801.0
17,17285,Port-d'Envaux,1152.0
30,30043,Boissières,590.0
47,47132,Lalandusse,223.0
81,81060,Carmaux,9898.0
62,62230,Colembert,928.0
02,02487,Missy-sur-Aisne,619.0
34,34018,Autignac,942.0
23,23142,Néoux,282.0
62,62003,Acheville,589.0
31,31025,Aureville,995.0
82,82050,Dunes,1210.0
30,30125,Garons,5106.0
64,64003,Abidos,209.0
34,34250,Saint-Étienne-d'Albagnan,300.0
24,24490,Saint-Privat-des-Prés,1120.0
61,61259,Le Ménil-Bérard,69.0
51,51056,Bethon,235.0
05,05001,Abriès,382.0
32,32153,Haulies,157.0
26,26284,Roussas,392.0
71,71296,Messey-sur-Grosne,741.0
28,28365,Sandarville,414.0
15,15237,Tiviers,167.0
80,80331,Forest-l'Abbaye,315.0
59,59372,Malincourt,476.0
48,48048,Cheylard-l'Évêque,63.0
70,70011,Amage,309.0
11,11244,Montfort-sur-Boulzane,89.0
23,23259,Verneiges,121.0
82,82052,Escatalens,1115.0
09,09326,Vèbre,118.0
53,53192,La Rouaudière,312.0
53,53239,Saint-Martin-de-Connée,
12,12151,Montézic,222.0
69,69225,Saint-Marcel-l'Éclairé,543.0
10,10241,Metz-Robert,58.0
67,67319,Neuhaeusel,390.0
60,60380,Mareuil-sur-Ourcq,1599.0
06,06115,Saint-Antonin,85.0
81,81253,Saint-Grégoire,463.0
08,08269,Malandry,78.0
07,07337,Vernosc-lès-Annonay,2648.0
08,08234,Inaumont,125.0
69,69202,Sainte-Foy-lès-Lyon,21858.0
31,31303,Longages,3280.0
62,62597,Moyenneville,289.0
15,15164,Roffiac,583.0
04,04058,Claret,288.0
57,57487,Moulins-lès-Metz,5088.0
27,27032,Avrilly,1373.0
68,68284,Roppentzwiller,675.0
78,78416,Montalet-le-Bois,319.0
60,60536,Rhuis,130.0
70,70250,Franchevelle,483.0
51,51115,Champfleury,586.0
14,14639,Saint-Ouen-le-Pin,256.0
12,12146,Le Monastère,2308.0
24,24303,Nanteuil-Auriac-de-Bourzac,232.0
25,25078,Bouclans,1060.0
18,18268,Uzay-le-Venon,406.0
15,15032,Celoux,57.0
53,53195,Sacé,496.0
80,80484,Liomer,386.0
02,02823,Voharies,75.0
62,62139,Blendecques,4908.0
60,60077,Blicourt,355.0
63,63087,La Chapelle-Marcousse,67.0
60,60015,Angy,1139.0
64,64155,Bustince-Iriberry,106.0
06,06049,Courmes,109.0
05,05107,Puy-Saint-André,465.0
72,72312,Saint-Pierre-des-Bois,230.0
61,61053,Bonsmoulins,232.0
38,38289,Oz,213.0
15,15124,Menet,529.0
60,60390,Maulers,332.0
72,72373,Vibraye,2493.0
40,40281,Saint-Pierre-du-Mont,9871.0
70,70286,Hugier,121.0
39,39583,Vosbles,185.0
08,08344,Prez,131.0
18,18177,Parnay,52.0
37,37005,Antogny-le-Tillac,500.0
78,78107,Bréval,1908.0
59,59214,Estrées,1116.0
14,14011,Anctoville,1903.0
21,21673,Veuvey-sur-Ouche,214.0
76,76489,Oudalle,479.0
60,60360,Liancourt,6983.0
08,08196,Grandchamp,94.0
54,54130,Clayeures,176.0
70,70330,Mandrevillars,337.0
61,61142,Dame-Marie,146.0
62,62816,Tilloy-lès-Hermaville,217.0
04,04152,Pierrevert,3941.0
53,53249,Saint-Pierre-sur-Orthe,1118.0
84,84074,Mérindol,2251.0
71,71324,Moroges,586.0
60,60034,Avrechy,1162.0
24,24535,Simeyrols,254.0
87,87170,Saint-Méard,362.0
51,51276,Gourgançon,145.0
59,59146,Chéreng,3001.0
55,55320,Marchéville-en-Woëvre,66.0
03,03223,Saint-Christophe,432.0
33,33332,Porchères,864.0
974,974410,Saint-Benoît,37023.0
63,63017,Augnat,195.0
67,67546,Wittersheim,710.0
35,35203,La Nouaye,353.0
25,25223,Éternoz,324.0
28,28347,Saint-Lubin-de-la-Haye,918.0
41,41126,Mareuil-sur-Cher,1159.0
41,41231,Saint-Viâtre,1183.0
18,18070,Concressault,200.0
02,02538,Nanteuil-Notre-Dame,77.0
01,01337,Saint-Bénigne,1343.0
54,54387,Morville-sur-Seille,162.0
80,80711,Saint-Ouen,1781.0
68,68275,Rimbach-près-Masevaux,435.0
24,24278,Monmadalès,80.0
40,40303,Solférino,348.0
76,76683,Sotteville-sur-Mer,397.0
59,59315,Houdain-lez-Bavay,901.0
43,43189,Saint-Georges-Lagricol,520.0
89,89266,Montillot,251.0
62,62160,Boulogne-sur-Mer,40910.0
86,86139,Lusignan,2589.0
32,32060,Boucagnères,210.0
30,30034,Bellegarde,7740.0
14,14461,Mutrécy,542.0
40,40258,Sainte-Foy,252.0
14,14724,Varaville,1013.0
31,31399,Noé,2949.0
86,86272,Thuré,2809.0
24,24050,Borrèze,348.0
77,77272,Maison-Rouge,858.0
57,57086,Belles-Forêts,233.0
16,16147,Gardes-le-Pontaroux,256.0
39,39520,Souvans,505.0
32,32464,Villecomtal-sur-Arros,835.0
33,33018,Aubie-et-Espessas,3705.0
33,33555,Marcheprime,5367.0
76,76043,Auzebosc,1143.0
64,64321,Lasclaveries,246.0
38,38558,Villette-de-Vienne,1934.0
57,57590,Rolbing,259.0
73,73152,Marcieux,235.0
47,47240,Saint-Étienne-de-Villeréal,268.0
34,34045,Cabrières,551.0
89,89400,Sougères-en-Puisaye,308.0
63,63444,Varennes-sur-Usson,308.0
07,07121,Lachapelle-Graillouse,189.0
81,81324,Viviers-lès-Lavaur,252.0
65,65364,Pintac,22.0
82,82108,Meauzac,1424.0
21,21351,Longchamp,1165.0
58,58064,Châteauneuf-Val-de-Bargis,484.0
26,26379,Granges-les-Beaumont,917.0
08,08340,Poilcourt-Sydney,173.0
77,77388,Reuil-en-Brie,816.0
39,39437,Pont-du-Navoy,275.0
40,40001,Aire-sur-l'Adour,6220.0
52,52362,Orbigny-au-Mont,137.0
50,50135,Clitourps,228.0
48,48059,La Fage-Saint-Julien,304.0
73,73040,Bessans,361.0
68,68328,Storckensohn,192.0
12,12169,Naucelle,2023.0
27,27620,Selles,472.0
42,42231,Saint-Germain-Lespinasse,1219.0
33,33303,Nérigean,842.0
971,971111,Deshaies,3922.0
38,38071,Champ-sur-Drac,3339.0
08,08277,Marlemont,127.0
13,13082,Rognes,4586.0
03,03119,Gannay-sur-Loire,404.0
01,01129,Crans,306.0
02,02686,Saint-Paul-aux-Bois,366.0
16,16267,Poullignac,100.0
18,18062,Le Chautay,266.0
17,17168,Fouras,4061.0
42,42307,Tartaras,920.0
01,01365,Saint-Jean-sur-Veyle,1159.0
16,16137,Feuillade,293.0
76,76622,Saint-Maurice-d'Ételan,293.0
51,51431,Pierry,1237.0
60,60331,Labosse,448.0
69,69276,Feyzin,9850.0
16,16353,Saint-Sornin,817.0
69,69263,Villechenève,894.0
24,24035,Belvès,1322.0
27,27372,Longchamps,683.0
01,01281,Ornex,4690.0
36,36119,Mérigny,544.0
43,43114,Lapte,1740.0
82,82087,Lafrançaise,2852.0
11,11036,Belvis,159.0
89,89093,Chaumont,641.0
32,32403,Saint-Pierre-d'Aubézies,58.0
62,62852,Vieille-Église,1453.0
67,67511,Walbourg,931.0
72,72102,Courcival,88.0
31,31160,Daux,2508.0
76,76495,Pavilly,6121.0
32,32139,Gaudonville,108.0
86,86091,Curzay-sur-Vonne,378.0
25,25098,Buffard,193.0
59,59557,Saultain,2553.0
12,12188,Prades-Salars,319.0
24,24361,Saint-Agne,449.0
53,53161,Montsûrs,3193.0
54,54138,Cosnes-et-Romain,2775.0
66,66227,Villeneuve-de-la-Raho,4270.0
80,80047,Aveluy,534.0
03,03088,Courçais,313.0
51,51656,Vraux,461.0
38,38255,Montfalcon,136.0
89,89159,Étaule,389.0
57,57064,Berling,278.0
41,41091,Fossé,1287.0
36,36129,Montipouret,593.0
38,38343,Romagnieu,1684.0
52,52285,Leuchey,73.0
67,67485,Stutzheim-Offenheim,1647.0
40,40070,Castandet,413.0
45,45293,Saint-Maurice-sur-Fessard,1148.0
22,22005,Belle-Isle-en-Terre,1030.0
25,25380,Métabief,1395.0
76,76110,Bois-Himont,458.0
28,28201,Jouy,1979.0
45,45212,Montcresson,1252.0
88,88322,La Neuveville-devant-Lépanges,511.0
48,48190,Termes,222.0
57,57275,Guessling-Hémering,917.0
40,40143,Lamothe,302.0
2B,2B210,Pero-Casevecchie,113.0
41,41274,Villavard,127.0
91,91037,Auvernaux,327.0
21,21717,Voulaines-les-Templiers,270.0
73,73027,Ayn,387.0
64,64183,Caubios-Loos,665.0
70,70258,Froideconche,1981.0
2A,2A240,Poggiolo,111.0
50,50217,Le Grand-Celland,598.0
43,43180,Saint-Étienne-du-Vigan,92.0
2A,2A066,Cargiaca,61.0
62,62407,Ham-en-Artois,944.0
52,52142,Consigny,75.0
81,81119,Laboutarie,494.0
59,59239,Flines-lez-Raches,5610.0
41,41054,Choussy,347.0
80,80162,Caix,696.0
80,80637,Port-le-Grand,277.0
52,52199,Ferrière-et-Lafolie,53.0
17,17288,Poursay-Garnaud,316.0
83,83099,Puget-sur-Argens,8195.0
36,36238,Vigoulant,99.0
31,31078,Boudrac,150.0
01,01104,Chézery-Forens,445.0
31,31151,Corronsac,883.0
41,41287,Villerable,491.0
57,57182,Donjeux,94.0
02,02566,Ognes,1108.0
69,69297,Ternay,5503.0
90,90007,Banvillars,293.0
65,65056,Ayzac-Ost,453.0
41,41163,Nourray,122.0
34,34121,Joncels,266.0
62,62392,Guémappe,394.0
45,45091,Chevannes,316.0
50,50142,Cosqueville,1072.0
27,27418,Morsan,116.0
76,76689,Thiétreville,373.0
24,24221,Rudeau-Ladosse,156.0
57,57207,Farébersviller,5316.0
07,07055,Charmes-sur-Rhône,3139.0
29,29012,Bolazec,175.0
33,33435,Saint-Macaire,2017.0
78,78124,Carrières-sur-Seine,15038.0
64,64125,Bidart,7449.0
46,46138,Labastide-Murat,895.0
62,62391,Guarbecque,1369.0
27,27200,Dardez,137.0
82,82055,Esparsac,256.0
64,64193,Corbère-Abères,96.0
17,17294,Puyrolland,190.0
60,60127,Canny-sur-Matz,405.0
15,15190,Saint-Hippolyte,98.0
17,17005,Allas-Bocage,197.0
67,67327,Niederlauterbach,945.0
27,27120,Burey,404.0
39,39185,Cuisia,389.0
33,33335,Le Pout,619.0
62,62055,Audrehem,524.0
11,11008,Alet-les-Bains,386.0
27,27406,Mesnil-sur-l'Estrée,927.0
74,74058,La Chapelle-d'Abondance,891.0
80,80058,Bayonvillers,334.0
81,81141,Lédas-et-Penthiès,156.0
17,17422,Seigné,85.0
51,51328,Loisy-sur-Marne,1119.0
08,08404,Sault-Saint-Remy,211.0
39,39149,Chissey-sur-Loue,318.0
62,62385,Grand-Rullecourt,380.0
34,34109,Gabian,843.0
08,08089,Buzancy,380.0
09,09070,Les Cabannes,330.0
19,19012,Astaillac,210.0
11,11207,Loupia,247.0
59,59055,Bazuel,537.0
60,60247,Fouilleuse,145.0
76,76197,Criquetot-sur-Longueville,217.0
50,50252,Hudimesnil,920.0
10,10171,Hampigny,224.0
87,87006,Azat-le-Ris,239.0
65,65352,Ouzous,214.0
2B,2B120,Furiani,6032.0
08,08215,Harricourt,45.0
51,51008,Ambrières,212.0
49,49237,La Pellerine,133.0
59,59669,Zuytpeene,527.0
17,17307,Sablonceaux,1404.0
64,64300,Lacq,731.0
25,25198,Désandans,716.0
04,04229,Valbelle,237.0
71,71367,Ratte,369.0
67,67023,Batzendorf,983.0
2B,2B152,Luri,853.0
32,32217,Louslitges,60.0
21,21310,Grosbois-en-Montagne,112.0
38,38250,Montcarra,591.0
09,09026,Audressein,147.0
07,07323,Toulaud,1714.0
02,02548,La Neuville-lès-Dorengt,386.0
32,32278,Montaut,121.0
85,85200,Saint-Avaugourd-des-Landes,1121.0
67,67425,Saint-Jean-Saverne,534.0
71,71261,Loisy,678.0
01,01173,Gex,13078.0
21,21133,Chambolle-Musigny,276.0
42,42123,Lorette,4817.0
2A,2A062,Carbuccia,374.0
37,37045,La Celle-Saint-Avant,1051.0
80,80757,Thoix,144.0
95,95059,Berville,366.0
09,09270,Saint-Martin-d'Oydes,241.0
80,80599,Noyelles-en-Chaussée,244.0
76,76199,Criquiers,711.0
76,76759,Yville-sur-Seine,431.0
31,31061,Bellegarde-Sainte-Marie,199.0
47,47269,Saint-Pierre-de-Clairac,842.0
39,39481,Saint-Germain-en-Montagne,385.0
88,88292,Mattaincourt,800.0
06,06086,Moulinet,253.0
33,33033,Baurech,965.0
74,74264,Scionzier,9059.0
95,95039,Auvers-sur-Oise,6763.0
65,65425,Siarrouy,453.0
31,31527,La Salvetat-Lauragais,149.0
89,89449,Villeblevin,1790.0
08,08035,Autruche,53.0
53,53266,Trans,225.0
83,83052,Esparron,371.0
18,18005,Allouis,1079.0
80,80685,Roye,5662.0
05,05159,Saléon,82.0
11,11203,Lézignan-Corbières,10952.0
21,21012,Ampilly-le-Sec,336.0
51,51399,La Neuville-au-Pont,516.0
70,70294,Lantenot,356.0
76,76072,Belleville-en-Caux,755.0
52,52374,Le Pailly,270.0
17,17115,Colombiers,303.0
21,21642,Toutry,410.0
88,88457,Sionne,143.0
88,88094,Châtel-sur-Moselle,1727.0
80,80654,Quesnoy-le-Montant,533.0
02,02398,Juvigny,280.0
18,18108,La Guerche-sur-l'Aubois,3162.0
29,29202,Plounéour-Ménez,1295.0
15,15133,Montmurat,134.0
71,71408,Saint-Edmond,439.0
77,77119,Clos-Fontaine,239.0
21,21196,Corpeau,981.0
62,62526,Longueville,147.0
41,41022,Bouffry,134.0
11,11219,Marsa,21.0
35,35024,Betton,12695.0
51,51034,Bannay,22.0
35,35015,Balazé,2199.0
67,67531,Wildersbach,284.0
72,72225,Oisseau-le-Petit,666.0
18,18134,Lury-sur-Arnon,661.0
25,25456,Plaimbois-du-Miroir,276.0
05,05091,Moydans,39.0
22,22152,Minihy-Tréguier,1249.0
49,49266,Saint-Augustin-des-Bois,1270.0
91,91201,Draveil,29173.0
38,38546,Vignieu,946.0
51,51452,Rapsécourt,33.0
19,19061,Cornil,1304.0
62,62580,Monchy-Breton,539.0
44,44156,Corcoué-sur-Logne,3152.0
17,17221,Marsais,930.0
24,24211,Issac,429.0
40,40159,Louer,326.0
12,12159,Morlhon-le-Haut,555.0
62,62477,Izel-lès-Hameau,732.0
65,65091,Bettes,59.0
24,24012,Archignac,396.0
95,95061,Béthemont-la-Forêt,418.0
41,41232,Salbris,4897.0
58,58106,Dun-les-Places,359.0
43,43099,Frugerès-les-Mines,555.0
01,01216,Lhuis,892.0
64,64395,Monségur,131.0
57,57221,Florange,11869.0
63,63198,Loubeyrat,1424.0
03,03127,Hérisson,583.0
85,85094,Foussais-Payré,1183.0
67,67090,Diebolsheim,670.0
58,58035,Bona,296.0
81,81079,Dénat,822.0
55,55391,Olizy-sur-Chiers,197.0
59,59455,Paillencourt,1015.0
73,73329,Voglans,1969.0
27,27597,Saint-Pierre-du-Val,586.0
25,25130,Châteauvieux-les-Fossés,10.0
21,21393,Massingy,166.0
53,53190,Le Ribay,467.0
43,43029,La Besseyre-Saint-Mary,100.0
17,17021,Arvert,3774.0
50,50261,Lamberville,167.0
24,24216,La Jemaye,150.0
14,14458,Les Moutiers-en-Cinglais,521.0
78,78108,Les Bréviaires,1311.0
68,68368,Wihr-au-Val,1220.0
68,68306,Seppois-le-Haut,504.0
84,84136,Vacqueyras,1209.0
80,80705,Saint-Léger-lès-Authie,76.0
29,29160,Plabennec,8589.0
80,80212,Corbie,6177.0
76,76433,Mesnil-Panneville,772.0
59,59643,Warneton,234.0
85,85254,Saint-Mesmin,1754.0
76,76035,Aumale,1974.0
40,40311,Taller,668.0
66,66034,Campôme,115.0
54,54462,Rosières-aux-Salines,2833.0
15,15263,Virargues,118.0
63,63253,Noalhat,233.0
62,62313,Estrée-Blanche,911.0
15,15226,Sénezergues,209.0
76,76190,Crasville-la-Rocquefort,208.0
57,57148,Colligny,564.0
16,16064,Brigueuil,1106.0
07,07092,Freyssenet,45.0
45,45131,Échilleuses,385.0
17,17235,Migron,706.0
05,05055,La Faurie,307.0
71,71153,Le Creusot,20731.0
33,33346,Puybarban,409.0
25,25387,Montandon,372.0
11,11013,Argens-Minervois,353.0
77,77394,Rubelles,3273.0
10,10091,Chaudrey,138.0
80,80536,Mesnil-Bruntel,288.0
24,24580,Villac,274.0
59,59085,Blécourt,306.0
39,39365,Mont-sous-Vaudrey,1295.0
24,24339,Preyssac-d'Excideuil,141.0
09,09193,Mijanès,59.0
69,69253,Tupin-et-Semons,647.0
72,72099,Courceboeufs,642.0
21,21105,Bressey-sur-Tille,1122.0
46,46113,Frayssinet,304.0
95,95656,Vienne-en-Arthies,368.0
24,24443,Saint-Léon-sur-Vézère,426.0
67,67195,Hessenheim,622.0
95,95241,Fontenay-en-Parisis,2149.0
40,40179,Mées,1904.0
58,58092,Crux-la-Ville,398.0
67,67405,Roeschwoog,2272.0
88,88300,Ménil-de-Senones,124.0
01,01307,Port,843.0
38,38349,Sablons,2290.0
12,12113,Gramond,528.0
43,43219,Saint-Préjet-Armandon,115.0
62,62507,Liencourt,297.0
86,86140,Lussac-les-Châteaux,2268.0
76,76410,Maromme,11024.0
51,51296,Humbauville,76.0
59,59562,Sémeries,533.0
29,29080,Hôpital-Camfrout,2234.0
60,60447,Néry,643.0
89,89390,Serbonnes,670.0
67,67109,Durningen,676.0
60,60283,Gouy-les-Groseillers,16.0
45,45200,Ménestreau-en-Villette,1388.0
08,08252,Létanne,111.0
42,42243,Saint-Julien-d'Oddes,288.0
11,11337,Saint-Couat-d'Aude,373.0
64,64022,Andrein,140.0
65,65321,Montignac,139.0
32,32382,Saint-Jean-Poutge,311.0
27,27127,Canappeville,704.0
60,60501,Le Plessis-Brion,1316.0
54,54532,Tremblecourt,160.0
63,63335,Saint-Diéry,536.0
76,76593,Saint-Jean-de-la-Neuville,662.0
58,58012,Arquian,561.0
57,57647,Serémange-Erzange,4174.0
33,33411,Saint-Germain-de-Grave,149.0
61,61238,Louvières-en-Auge,93.0
35,35069,Châteaugiron,10518.0
76,76471,Norville,995.0
30,30199,Pommiers,56.0
38,38187,Le Gua,1838.0
38,38193,L' Isle-d'Abeau,17206.0
89,89345,Saint-Florentin,4220.0
26,26134,Félines-sur-Rimandoule,85.0
36,36059,Condé,229.0
08,08366,Rocquigny,662.0
70,70347,Mignavillers,367.0
78,78531,Rosny-sur-Seine,6929.0
04,04155,Prads-Haute-Bléone,175.0
82,82165,Saint-Loup,539.0
80,80741,Soyécourt,191.0
33,33406,Saint-Genès-de-Castillon,371.0
27,27380,Malleville-sur-le-Bec,266.0
91,91432,Morangis,13211.0
26,26293,Saint-Avit,323.0
77,77477,Ury,864.0
67,67352,Obersoultzbach,393.0
62,62555,Marles-les-Mines,5493.0
30,30079,Chambon,260.0
64,64133,Boeil-Bezing,1336.0
24,24536,Singleyrac,313.0
80,80765,Tours-en-Vimeu,806.0
17,17476,Villexavier,271.0
06,06055,Duranus,157.0
01,01353,Sainte-Euphémie,1730.0
85,85167,L' Orbrie,795.0
55,55330,Méligny-le-Grand,89.0
64,64009,Ahetze,2049.0
65,65262,Larreule,384.0
89,89364,Saint-Père,291.0
76,76175,Clais,262.0
71,71299,Milly-Lamartine,325.0
77,77336,Neufmoutiers-en-Brie,1216.0
44,44080,Lavau-sur-Loire,770.0
59,59159,Craywick,749.0
2A,2A129,Grossa,63.0
52,52169,Domblain,80.0
53,53256,Saint-Thomas-de-Courceriers,165.0
64,64345,Lohitzun-Oyhercq,197.0
21,21519,Recey-sur-Ource,341.0
14,14333,Honfleur,6761.0
73,73233,Saint-Franc,156.0
54,54583,Villey-le-Sec,418.0
55,55532,Vaubecourt,313.0
12,12252,Salles-Courbatiès,459.0
52,52335,Montot-sur-Rognon,112.0
12,12179,Peux-et-Couffouleux,86.0
41,41103,Huisseau-en-Beauce,409.0
62,62319,Éterpigny,256.0
88,88120,La Croix-aux-Mines,468.0
27,27599,Saint-Pierre-la-Garenne,918.0
55,55286,Lemmes,236.0
88,88010,Aouze,201.0
15,15137,Moussages,256.0
67,67493,Triembach-au-Val,434.0
62,62466,Humbert,245.0
46,46078,Couzou,96.0
88,88223,Gugney-aux-Aulx,169.0
33,33228,Lansac,674.0
02,02530,Moulins,77.0
22,22037,La Chapelle-Neuve,394.0
33,33096,Carbon-Blanc,8300.0
64,64214,Espès-Undurein,495.0
24,24459,Saint-Maime-de-Péreyrol,284.0
80,80358,Fresnoy-en-Chaussée,136.0
34,34191,Pailhès,592.0
29,29017,Brélès,860.0
02,02016,Andelain,212.0
71,71399,Saint-Christophe-en-Brionnais,524.0
16,16119,Dignac,1363.0
54,54368,Mignéville,174.0
71,71475,Saint-Rémy,6541.0
01,01071,Cessy,5307.0
01,01008,Ambutrix,768.0
34,34336,Villeneuve-lès-Béziers,4098.0
02,02713,Seringes-et-Nesles,264.0
44,44030,La Chapelle-des-Marais,4386.0
11,11418,Villasavary,1215.0
83,83114,Saint-Martin-de-Pallières,259.0
68,68271,Riedisheim,12163.0
59,59163,Croix,20778.0
76,76308,Gonneville-sur-Scie,537.0
10,10400,Vaupoisson,121.0
43,43131,Mazerat-Aurouze,193.0
34,34203,Pinet,2004.0
55,55565,Villers-sous-Pareid,76.0
17,17470,Villars-les-Bois,224.0
15,15233,Teissières-de-Cornet,313.0
55,55349,Montigny-devant-Sassey,124.0
70,70163,Colombier,435.0
37,37248,Seuilly,382.0
02,02637,Remaucourt,290.0
78,78498,Poissy,40016.0
56,56134,Mohon,985.0
44,44130,Pont-Saint-Martin,6780.0
67,67413,Rosteig,488.0
64,64529,Sus,379.0
71,71572,Vers,235.0
71,71142,La Comelle,247.0
27,27692,Villettes,167.0
59,59306,Hestrud,296.0
53,53203,Saint-Brice,525.0
32,32101,Céran,229.0
22,22275,Saint-Barnabé,1214.0
43,43196,Saint-Jean-d'Aubrigoux,180.0
70,70091,Bousseraucourt,46.0
27,27240,La Ferrière-sur-Risle,211.0
21,21487,Pluvet,424.0
38,38361,Saint-Arey,75.0
64,64191,Coarraze,2163.0
57,57467,Mey,309.0
13,13066,Noves,5853.0
03,03211,Prémilhat,2507.0
15,15206,Saint-Pierre,144.0
79,79142,Juillé,97.0
67,67340,Oberbronn,1462.0
30,30324,Souvignargues,908.0
11,11164,Ginestas,1547.0
62,62336,Fléchin,476.0
55,55169,Écouviez,524.0
80,80054,Barleux,230.0
60,60307,Heilles,655.0
39,39495,Saint-Thiébaud,71.0
50,50480,Saint-Germain-le-Gaillard,782.0
82,82043,Comberouger,268.0
01,01148,Dortan,1953.0
52,52185,Enfonvelle,68.0
29,29239,Roscoff,3334.0
89,89045,Bleigny-le-Carreau,284.0
04,04020,Barles,131.0
21,21142,Chanceaux,210.0
25,25051,Belleherbe,621.0
08,08335,Omont,75.0
77,77025,Bazoches-lès-Bray,875.0
62,62636,Offrethun,271.0
02,02121,Breny,228.0
39,39280,Larrivoire,105.0
71,71326,Mouthier-en-Bresse,406.0
54,54315,Leyr,907.0
01,01325,Rignieux-le-Franc,1098.0
81,81148,Loubers,88.0
51,51429,Pévy,217.0
76,76442,Monchy-sur-Eu,566.0
12,12046,Camjac,575.0
38,38394,Saint-Hilaire-du-Rosier,1865.0
25,25437,Osse,356.0
04,04016,Authon,61.0
30,30299,Saint-Siffret,1115.0
10,10307,Prugny,366.0
2B,2B046,Cagnano,153.0
47,47145,Layrac,3816.0
15,15010,Arches,198.0
29,29042,Crozon,7321.0
43,43238,Séneujols,296.0
08,08243,Lalobbe,163.0
22,22106,Langueux,7886.0
62,62228,Clerques,317.0
29,29212,Plouzané,13473.0
28,28354,Saint-Maurice-Saint-Germain,475.0
46,46093,Espagnac-Sainte-Eulalie,86.0
24,24120,Cherveix-Cubas,555.0
14,14499,Petiville,557.0
